2006.12.12,00:00,1.32380,1.32940,1.32120,1.32850,9272
2006.12.13,00:00,1.32850,1.32890,1.31910,1.32140,6367
2006.12.14,00:00,1.32130,1.32550,1.31400,1.31440,10561
2006.12.15,00:00,1.31440,1.31880,1.30590,1.30840,21276
2006.12.18,00:00,1.30840,1.31200,1.30520,1.30970,16368
2006.12.19,00:00,1.30980,1.32150,1.30830,1.31960,18302
2006.12.20,00:00,1.31980,1.32440,1.31600,1.31720,5639
2006.12.21,00:00,1.31730,1.32140,1.31400,1.31760,6635
2006.12.22,00:00,1.31750,1.32120,1.31080,1.31430,5640
2006.12.26,00:00,1.31250,1.31380,1.30890,1.30950,2876
2006.12.27,00:00,1.30960,1.31770,1.30940,1.31130,5984
2006.12.28,00:00,1.31140,1.32000,1.31060,1.31470,7668
2006.12.29,00:00,1.31480,1.32050,1.31370,1.31960,6072
2007.01.02,00:00,1.32340,1.32960,1.32320,1.32740,4929
2007.01.03,00:00,1.32730,1.32920,1.31440,1.31700,7999
2007.01.04,00:00,1.31710,1.31790,1.30760,1.30830,6950
2007.01.05,00:00,1.30840,1.31050,1.29810,1.30020,7302
2007.01.08,00:00,1.30140,1.30360,1.29720,1.30230,5719
2007.01.09,00:00,1.30220,1.30530,1.29850,1.29990,5808
2007.01.10,00:00,1.30000,1.30040,1.29310,1.29380,8022
2007.01.11,00:00,1.29390,1.30150,1.28820,1.28920,8222
2007.01.12,00:00,1.28910,1.29440,1.28660,1.29170,7713
2007.01.15,00:00,1.29240,1.29570,1.29150,1.29370,4862
2007.01.16,00:00,1.29360,1.29890,1.29080,1.29170,7070
2007.01.17,00:00,1.29160,1.29500,1.28960,1.29370,6282
2007.01.18,00:00,1.29380,1.29770,1.28960,1.29630,7018
2007.01.19,00:00,1.29640,1.30000,1.29130,1.29620,5748
2007.01.22,00:00,1.29630,1.29770,1.29230,1.29500,4690
2007.01.23,00:00,1.29490,1.30440,1.29300,1.30250,7215
2007.01.24,00:00,1.30260,1.30360,1.29480,1.29700,6426
2007.01.25,00:00,1.29710,1.30020,1.29150,1.29310,7404
2007.01.26,00:00,1.29300,1.29440,1.28760,1.29130,7405
2007.01.29,00:00,1.29180,1.29660,1.28960,1.29560,5016
2007.01.30,00:00,1.29570,1.29810,1.29430,1.29690,6243
2007.01.31,00:00,1.29700,1.30360,1.29250,1.30330,7361
2007.02.01,00:00,1.30320,1.30510,1.30020,1.30210,6275
2007.02.02,00:00,1.30220,1.30640,1.29520,1.29650,6517
2007.02.05,00:00,1.29620,1.29660,1.29140,1.29280,6099
2007.02.06,00:00,1.29270,1.29900,1.29130,1.29830,4568
2007.02.07,00:00,1.29840,1.30240,1.29720,1.30110,4652
2007.02.08,00:00,1.30130,1.30410,1.29750,1.30410,6608
2007.02.09,00:00,1.30400,1.30440,1.29840,1.30040,4362
2007.02.12,00:00,1.29900,1.30360,1.29410,1.29660,4601
2007.02.13,00:00,1.29670,1.30430,1.29540,1.30380,5681
2007.02.14,00:00,1.30370,1.31500,1.30240,1.31300,6836
2007.02.15,00:00,1.31310,1.31710,1.31190,1.31410,7107
2007.02.16,00:00,1.31400,1.31440,1.30930,1.31390,5346
2007.02.19,00:00,1.31570,1.31630,1.31220,1.31550,3630
2007.02.20,00:00,1.31560,1.31890,1.31300,1.31390,4755
2007.02.21,00:00,1.31380,1.31660,1.31120,1.31380,6336
2007.02.22,00:00,1.31390,1.31440,1.30810,1.31240,5896
2007.02.23,00:00,1.31250,1.31870,1.31020,1.31660,5084
2007.02.26,00:00,1.31690,1.31980,1.31510,1.31870,4576
2007.02.27,00:00,1.31860,1.32590,1.31610,1.32430,8012
2007.02.28,00:00,1.32420,1.32420,1.31810,1.32290,7937
2007.03.01,00:00,1.32280,1.32400,1.31550,1.31860,7526
2007.03.02,00:00,1.31870,1.32010,1.31420,1.31920,5987
2007.03.05,00:00,1.32000,1.32120,1.30730,1.30890,8450
2007.03.06,00:00,1.30910,1.31310,1.30810,1.31270,6257
2007.03.07,00:00,1.31260,1.31850,1.31100,1.31760,4862
2007.03.08,00:00,1.31770,1.31820,1.31160,1.31340,6540
2007.03.09,00:00,1.31350,1.31590,1.30870,1.31140,5659
2007.03.12,00:00,1.31380,1.32000,1.31080,1.31890,5454
2007.03.13,00:00,1.31880,1.32210,1.31550,1.31950,6040
2007.03.14,00:00,1.31960,1.32450,1.31760,1.32220,6647
2007.03.15,00:00,1.32230,1.32510,1.31930,1.32360,6946
2007.03.16,00:00,1.32370,1.33390,1.32340,1.33110,7500
2007.03.19,00:00,1.33160,1.33250,1.32800,1.33010,5246
2007.03.20,00:00,1.33020,1.33220,1.32710,1.33170,6156
2007.03.21,00:00,1.33180,1.33880,1.32890,1.33840,5326
2007.03.22,00:00,1.33850,1.34100,1.33100,1.33330,6093
2007.03.23,00:00,1.33320,1.33420,1.32850,1.32890,5722
2007.03.26,00:00,1.32840,1.33470,1.32540,1.33300,5441
2007.03.27,00:00,1.33310,1.33630,1.33220,1.33500,4609
2007.03.28,00:00,1.33490,1.33740,1.33080,1.33120,6247
2007.03.29,00:00,1.33130,1.33530,1.33010,1.33300,4922
2007.03.30,00:00,1.33290,1.33990,1.32870,1.33570,7167
2007.04.02,00:00,1.33740,1.33820,1.33320,1.33650,4497
2007.04.03,00:00,1.33660,1.33810,1.33190,1.33300,4289
2007.04.04,00:00,1.33310,1.33800,1.33190,1.33670,4895
2007.04.05,00:00,1.33660,1.34420,1.33530,1.34290,3904
2007.04.06,00:00,1.34280,1.34320,1.33640,1.33730,3090
2007.04.09,00:00,1.33720,1.33790,1.33400,1.33540,3264
2007.04.10,00:00,1.33530,1.34550,1.33490,1.34380,5752
2007.04.11,00:00,1.34390,1.34410,1.34060,1.34310,4987
2007.04.12,00:00,1.34300,1.35040,1.34290,1.34810,6068
2007.04.13,00:00,1.34820,1.35510,1.34810,1.35300,7424
2007.04.16,00:00,1.35550,1.35760,1.35320,1.35340,5371
2007.04.17,00:00,1.35350,1.35930,1.35250,1.35670,6257
2007.04.18,00:00,1.35660,1.36160,1.35560,1.36080,5105
2007.04.19,00:00,1.36070,1.36190,1.35610,1.36110,6731
2007.04.20,00:00,1.36100,1.36370,1.35860,1.35920,4385
